G_unit,ref,guid,name
10776144,SE/250899000,1B49BAD3-2659-47B5-BA96-6ACF298B8279,"ARVIDSJAURS FÖGDERI"
10776156,SE/058024999,1F2D03BC-EF73-49FA-8CB2-2777460BF6D6,"NÄSBYS FÖRSAMLING"
10776168,SE/240299012,1F96AB8B-6E9E-4066-A03C-6A1ECEBB4A44,"NORSJÖ FÖGDERI"
10776170,SE/243000400,1FC2FFD2-4E17-494C-83B4-D28C78FB90F8,"MOTALA TINGSRÄTT"
10776181,SE/118009999,2031D56A-F24A-456C-A496-3A608506AC99,"ÅRASLÖVS FÖRSAMLING"
10776193,SE/030199003,203C0F43-42D7-4E99-BF9E-5522EBDA079E,"UPPSALA LÄNS SÖDRA FÖGDERI"
10776200,SE/088500005,207D0AC5-BEC4-4C63-AB4D-A7C581CC1BD5,"LÖTS KOMMUN"
10776211,SE/168600015,208B6D33-CF4C-4A7A-BE2B-C0FD4D2F54F6,"GÖTEVE KOMMUN"
10776223,SE/048000026,209AFB38-BB0C-49E7-B77F-38216C1E5F9B,"TYSTBERGA KOMMUN"
10776235,SE/010499002,20CE4006-ABF8-44B5-BE97-ABED4105FF42,"SUNDBYBERGS FÖGDERI"
10776247,SE/060199004,20F0B68C-E09B-4290-80BE-E4346B183DD4,"TVETA VISTA OCH MO FÖGDERI"
10776259,SE/248000400,20F86962-AF55-4896-83BB-8ABFCBF37D0C,"JÖNKÖPINGS TINGSRÄTT"
10776260,SE/166000001,21296CDC-2BC0-4622-9DFE-99E063EFE5FC,"VARA KÖPING"
10776272,SE/138200019,215B415D-F00F-4F6D-937E-34CCD58FBEAC,"KÖINGE KOMMUN"
10776284,SE/012500010,2185D3BB-EEC7-486E-91B8-E11E77C4E9A8,"FÄRINGSÖ KOMMUN"
10776296,SE/250499000,21CC8795-F1C4-44C6-A42A-30D5C066E7F5,"GÄLLIVARE FÖGDERI"
10776302,SE/010239200,21ECBF75-541E-4A06-BC80-6105EEFA7D6D,"HÄRJEDALENS KONTRAKT"
10776314,SE/160599000,22165330-A028-4A3D-9F45-2EC713B4F2EF,"FALKÖPINGS FÖGDERI"
10776326,SE/203900002,22504475-C1E5-4971-853E-DC33A09D9240,"SÄRNA KOMMUN"
10776338,SE/166000007,227649FB-383C-48AD-AF83-EBC82C71F05B,"LONGS KOMMUN"
10776340,SE/038100010,22BDF4AF-D14B-49C6-8641-D2BE0EC0F43B,"LILLKYRKA KOMMUN"
10776351,SE/056300003,233B3C37-7AB1-4735-BBDC-165E70B08883,"RINGARUMS KOMMUN"
10776363,SE/058600007,235E6896-1A23-4749-9E75-440BBB9A4C3D,"ALLHELGONA KOMMUN"
10776375,SE/123300002,2368A6A4-6F54-4CFB-BA3F-9B6C72D4488E,"ESKILSTORPS KOMMUN"
10776387,SE/159001300,2378437C-DF3A-449F-901C-C1B639E32715,"JÖNÅKERS HÄRAD"
10776399,SE/152400004,2399543A-CCED-4F22-8A65-CB26E098CF3F,"ÖSTADS KOMMUN"
10776405,SE/228000002,23AA3D44-0FF9-4391-9B0A-7875226EBF16,"HÄGGDÅNGERS KOMMUN"
10776417,SE/166011999,23B39901-F62F-4D47-8C5E-480699E7C204,"HALVÅS FÖRSAMLING"
10776429,SE/076100003,23F8042B-49EA-426E-9121-CC8F8DF555DF,"HOVMANTORPS KOMMUN"
10776430,SE/248000002,2421F05C-15C3-4635-9036-1EC742FD4A93,"UMEÅ STAD"
10776442,SE/141006300,2435F73C-2E9E-44E4-A01A-BA1714B67C29,"NORRTÄLJE STAD"
10776454,SE/058602999,3785F236-7A13-41EC-B852-E4D8A9EF2631,"VÄSTRA SKRUKEBY FÖRSAMLING"
10776466,SE/140100001,37ABC10F-A0C0-4F5C-ADB9-5FF79A52D196,"HÄRRYDA KOMMUN 1863 1951"
10776478,SE/098000005,37D2A98A-6743-4EE1-A93F-2674C61B249B,"BUNGE KOMMUN"
10776480,SE/068000002,381B8218-6C86-4A3F-BF0C-229DEF277E25,"JÖNKÖPINGS STAD"
10776491,SE/019200006,3829DB88-6ED5-4E8C-80F6-47A0B6E5CDBB,"ÖSMO KOMMUN"
10776508,SE/156100009,384C7445-B915-4684-8F5B-B336BD3475FA,"DALSKOGS KOMMUN"
10776510,SE/060499008,385A5F5D-0DA5-47B8-97BC-9571B8118FBF,"SÄVSJÖ FÖGDERI"
10776521,SE/200006301,38802833-0A1C-4406-AC69-AA36FC981DFF,"KINDA OCH YDRE DOMSAGA"
10776533,SE/166300004,38ADA8C0-57A7-4D89-A055-E23A5DFDB72B,"BÄCKS KOMMUN"
10776545,SE/068300007,3901CD8A-355E-48DB-A23F-A201996A8341,"HÅNGERS KOMMUN"
10776557,SE/011099000,3909851F-205B-44B7-982B-FA2B592281C0,"SÖDERTÄLJE FÖGDERI"
10776569,SE/300011301,39811C26-850C-468F-A6DF-EA9B5886293D,"HERRESTADS OCH LJUNITS"
10776570,SE/236100004,3996FD47-A1F1-4D54-9A27-482694F47F81,"ÄNGERSJÖ KOMMUN"
10776582,SE/098000042,39A48E2E-C4FE-4328-B977-0A98FCFD12E8,"HALLA KOMMUN"
10776594,SE/200075301,39C69EE7-F94C-492B-8ACF-926C5DA9513C,ASPELANDS
10776600,SE/166100006,39EC4372-138B-4E58-B504-D7ABA75704C6,"VÄTTLÖSA KOMMUN"
10776612,SE/156500003,3A08BB77-C3AD-4A83-9F65-7DCA366B00F3,"HOLSLJUNGA KOMMUN"
10776624,SE/173000004,3A5BED34-4E9F-4A11-88ED-35FE7E35EE50,"JÄRNSKOGS LANDSKOMMUN"
10776636,SE/168000016,3A75ED36-D07C-46C8-B484-9EEFEFA4594D,"HASSLERÖRS LANDSKOMMUN"
10776648,SE/126700003,3A89C92C-99CD-4325-B7D8-DF3746438634,"BOSJÖKLOSTERS KOMMUN"
10776650,SE/160399015,3AAC8BA3-3CE0-42FB-8B39-FB2ACD254E5F,"TÖREBODA FÖGDERI"
10776661,SE/068000023,3AE1EA1E-79BE-4522-AE72-78DEB066579B,"ÖGGESTORPS KOMMUN"
10776673,SE/178000006,3AFA719D-ACB2-4A18-B0E2-7FF543075645,"ALSTERS KOMMUN"
10776685,SE/108000002,3B2F5E17-0EAA-46F6-97EC-6FD89EA24CD5,"TJURKÖ KOMMUN"
10776697,SE/156000011,3B494CA9-D759-44F0-A89F-5B7F0737A89B,"STENEBY LANDSKOMMUN"
10776703,SE/118100010,FFEC7736-0417-442D-B9DB-EED4D30206B2,"BORRBY KOMMUN"
10776715,SE/007168205,3B58AD0A-5C69-448C-8655-D6E0522B1B1A,"GÄRDS OCH ALBO KONTRAKT"
10776727,SE/166001300,3B7C9B63-FAD8-4DE8-9E70-FA7C02A5A59A,"SKINNSKATTEBERGS BERGSLAG"
10776739,SE/150400001,3B961C7B-B4EC-48D2-AA0C-8CE20F58408C,"HÅBOLS KOMMUN"
10776740,SE/203100001,3BE12E4D-FBC4-4437-A487-FA951DC42BB9,"BODA KOMMUN"
10776752,SE/4030000001003,47F613EC-1DF6-4188-9C54-333A8FE700D3,"UPPLANDS REGEMENTE 03"
10776764,SE/445004300,4839D2A0-2FA5-44CB-8FB4-3506D62E5705,"VISKE HÄRAD"
10776776,SE/048400023,48459401-D487-4F4A-BC7D-4EE549943C08,"HUSBY REKARNE KOMMUN"
10776788,SE/156300023,487839D4-7377-4553-B6CA-1E39E7B903DB,"SVANSJÖ LANDSKOMMUN"
10776790,SE/038000020,488F8BF0-83A4-452E-9A62-4CD5289FFE68,"VÄNGE OCH LÄBY KOMMUN"
10776806,SE/130000000,48961E8A-DCFC-4D1D-84B7-D8F3EEA7E4C2,"HALLANDS LÄN"
10776818,SE/158000008,489BB635-62E1-42F5-AD81-4A27AF8811FE,"GESTADS KOMMUN"
10776820,SE/048300009,48B7CCBA-0E7A-4EC2-A9CD-E0BD40937F76,"STORA MALMS KOMMUN"
10776831,SE/168500009,48D95CC1-6344-49A3-8AE4-A9F7D246901C,"FRÖJEREDS KOMMUN"
10776843,SE/100299003,49160E71-E0E9-483E-A9F2-6B22AEB03475,"VÄSTRA FÖGDERI"
10776855,SE/088100004,4958A10F-A82D-442E-80D3-F3B510A8D041,"BÄCKEBO KOMMUN"
10776867,SE/188000024,498E3DED-1E11-4F9B-ADCB-029E5CFF49EA,"NORRBYÅS KOMMUN"
10776879,SE/240499001,49BD7AB1-95E8-4EFA-AB17-6D4FA42B3651,"ÅSELE FÖGDERI"
10776880,SE/4200000000001,4A165067-D5BD-44DD-A631-8EC8AF72CA20,"DALREGEMENTET 20"
10776892,SE/198000022,4A359F27-3B0C-4FDD-85D7-1B3DEFF9A948,"BJÖRKSTA KOMMUN"
10776909,SE/078000007,4A589897-1A4E-49D3-846B-73C20C32C645,"HORNARYDS KOMMUN"
10776910,SE/188400002,4A5C929F-2510-4AF1-974E-8F3D86E1D8DA,"VIKERS KOMMUN"
10776922,SE/080599001,4A6E391D-1377-4A07-9F04-9FDA6266210E,"NORRA OCH SÖDRA TJUSTS FÖGDERI"
10776934,SE/005103203,4A8A0567-64AE-4679-8709-AC5C1C6FAC25,"ARBOGA KONTRAKT"
10776946,SE/220499009,4AA9B8CF-9E6B-4CCB-8E68-453F285A6FDE,"SUNDSVALLS STAD"
10776958,SE/4100000000002,4AC8952B-B027-43EB-A682-DFA2C683F10A,"2:A BLEKINGE INDELTA BÅTSMANSKOMPANI 10"
10776960,SE/040199000,4B3AB4EE-1022-4C4F-B9D9-1F0C56703CAD,"ESKILSTUNA FÖGDERI"
10776971,SE/143500008,4B5336F6-EC1E-4DCF-B789-B82F17203036,"SVENNEBY KOMMUN"
10776983,SE/100069301,4B75B647-32F1-449C-B06F-98A488D56D12,"ÅKERBO SVEA HOVRÄTT"
10776995,SE/040499004,4B86A198-119F-4405-85A6-FF8783E6F98A,"FJÄRDE FÖGDERI D LÄN"
10777008,SE/076300008,4BADF5EB-958F-4362-BD2E-06E8C5AAB5A1,"SÖDRA SANDSJÖ KOMMUN"
10777010,SE/011261202,4BD0A872-3F4A-49C7-BCF6-763257DDAA35,"LAPPMARKENS TREDJE KONTRAKT"
10777021,SE/008193200,4BDFB2F9-EC70-44B7-8B09-8C98458EB01B,"FÄSSBERGS KONTRAKT"
10777033,SE/050900005,4C075472-EE06-4C0D-8499-273EA4A7BCEC,"SVANSHALS KOMMUN"
10777045,SE/467003300,4C11DBC5-C908-4551-AED3-A30C254DA1CA,"ÖLME HÄRAD"
10777057,SE/346001300,3F33109D-5508-48FE-B720-94CE805D16D8,"LISTERS HÄRAD"
10777069,SE/007155200,3F6B3E8F-B4EB-4C19-9E4C-2B3B336F0A19,"VEMMENHÖG LJUNIT OCH HERRESTADS KONTRAKT"
10777070,SE/066500005,3FAF2A26-1CB9-4114-BD5C-BC285710E6AB,"TOFTERYDS KOMMUN"
10777082,SE/056100001,3FBCF72D-548C-414C-B4E6-08ED343C8ED0,"ÅTVIDS KOMMUN"
10777094,SE/126500008,3FC83CF8-6807-4135-83C1-C7A286449889,"BLENTARPS KOMMUN"
10777100,SE/173700011,3FEC0ECC-54FB-4550-985C-7D38E378025D,"FINNSKOGA DALBY KOMMUN"
10777112,SE/462002300,40041292-C193-4747-97A4-EA61AFD2C637,"SUNDALS HÄRAD"
10777124,SE/058300007,4040623B-0F90-489D-814B-BFEF5FECC31B,"BORENSBERGS KOMMUN"
10777136,SE/128601999,409A2231-2406-4F79-9C0F-4558F80E427D,"YSTADS GARNISONSFÖRSAMLING"
10777148,SE/038200019,40B07E06-1734-4625-AB7A-53F583EB0C0D,"DANNEMORA KOMMUN"
10777150,SE/018100006,40B9AC61-3A8C-49E0-BE6A-708396DC35E7,"VÅRDINGE KOMMUN"
10777161,SE/200101301,40D4C43E-95CE-47D6-83ED-164C16184A79,"ÅSE VISTE BARNE KÅLLANDS"
10777173,SE/500015302,410083E6-9D46-41F1-BD61-0B0A326529C5,"MEDELPADS DOMSAGA"
10777185,SE/068001999,41621EE7-71F9-4073-BB35-2E49FB6A3B28,"JÖNKÖPINGS HOSPITALSFÖRSAMLING"
10777197,SE/220599002,417B29C2-EF7B-4B5D-9C28-373D5CEBB691,"NORRA ÅNGERMANLANDS FÖGDERI"
10777203,SE/358001300,41F416BB-D3BA-484C-8A41-0363F14B4B4F,"OXIE HÄRAD"
10777215,SE/230500005,421250F2-757D-42E6-A3F5-F8841EC7CB9E,"HÅSJÖ KOMMUN"
10777227,SE/007160202,422F1B8D-2E2F-4BF5-B4B2-E898A6A1AC64,"LUGGUDE KONTRAKT 1925"
10777239,SE/108100002,4252558E-517E-462A-AF4A-9AB2BBC8FE86,"ÖLJEHULTS KOMMUN"
10777240,SE/088400010,427B8EB5-563C-4B8E-8F6D-F93CEC54DD7E,"SÖDRA VI KOMMUN"
10777252,SE/200085301,42C26D74-3291-44A9-9A0C-585EA0796CA1,"OSKARSHAMNS RÅDHUSRÄTT"
10777264,SE/061700004,42E47BCD-16BE-4FD4-95CF-0537B72D42FC,"KULLTORPS KOMMUN"
10777276,SE/128300003,42FE6A1A-5820-4E57-9244-43F464B0E18C,"HELSINGBORGS STAD"
10777288,SE/048300010,4346A52E-E958-4318-A17A-94A43A84C4D9,"ÖSTRA VINGÅKERS KOMMUN"
10777290,SE/176400001,43B6DC44-3F8A-4FC8-A68F-80B95D17E90E,"BORGVIKS KOMMUN"
10777306,SE/178500012,43BB4FA6-CCD3-426A-9ECC-37E6494F3CBA,"GILLBERGA LANDSKOMMUN"
10777318,SE/128500026,43FE03A0-1A6E-4ED0-AFAE-AF157CEEC915,"REMMARLÖVS KOMMUN"
10777320,SE/040399007,442170F1-8E34-4259-9969-513CB902381F,"NYKÖPINGS STAD"
10777331,SE/231300013,445DE82B-44E8-4BFD-B705-5FC11BBDA385,"FROSTVIKENS KOMMUN"
10777343,SE/118000023,2F3C9522-2410-42AD-B00C-793CD9FFCE4D,"NYMÖ KOMMUN"
10777355,SE/038000023,2F5E268C-D89C-4372-89BE-A9CD893D2D65,"ÅLANDS KOMMUN"
10777367,SE/004078204,2F8397E7-A2D6-42BC-B2D9-977A78F2DDB1,"OPPUNDA ÖSTRA KONTRAKT"
10777379,SE/160200001,2FB9F1F7-6D97-40AE-8D7E-E4B34285150E,"TÄNGS KOMMUN"
10777380,SE/004079203,2FD218EC-3B8F-4334-999E-AFF15E668A3F,"NYKÖPINGS VÄSTRA KONTRAKT"
10777392,SE/007161201,2FFE85CF-2B40-46FC-8E6D-D13CD003AE22,"LUGGUDE SÖDRA KONTRAKT"
10777409,SE/460001300,305AC4BF-D77D-4C98-BD5D-9F7DB5791451,"FLUNDRE HÄRAD"
10777410,SE/038000008,3074DDF2-9649-4420-8D51-F6E09061294A,"DANMARKS KOMMUN"
10777422,SE/138100002,30C1B70C-72A4-4201-A825-EDF78CD0E8F2,"VÅXTORPS KOMMUN"
10777434,SE/004080200,310B7766-DC44-42BB-9BE5-68F394C43A4F,"DAGA OCH HÖLEBO KONTRAKT"
10777446,SE/158400023,3148067A-B952-4B1F-A78E-AF9EE1A2A4B1,"STRÄNGSEREDS KOMMUN"
10777458,SE/148500008,316457D6-9BA9-4938-BDC3-4FF3BA8969F7,"HERRESTADS KOMMUN"
10777460,SE/143000009,31810B1E-F8EF-455B-A406-CBFC72AFF02F,"HEDE KOMMUN"
10777471,SE/038000031,3196B3D8-4F55-4D91-98A4-FDBDAEE23DCC,"BÄLINGE KOMMUN"
10777483,SE/150899003,31B5A215-C8B9-4B33-AD92-4F5B693AAA28,"KINDS FÖGDERI"
10777495,SE/001009200,31DF430B-2841-4EB4-BC41-F5EDD9D05222,"SIGTUNA KONTRAKT"
10777501,SE/155200012,3225A1BF-1E4B-44ED-BE05-8E8900D9BA44,"LJUNGSARPS KOMMUN"
10777513,SE/128100022,325E6952-37B7-47A6-B369-B24957BE448D,"LYNGBY KOMMUN"
10777525,SE/078001998,32ABACB0-0919-44FF-89FF-E5C1E943E439,"VÄXJÖ HOSPITALSFÖRSAMLING"
10777537,SE/168100017,32E03241-D803-4525-961A-C5AC78E1C75F,"SALEBY LANDSKOMMUN"
10777549,SE/060400010,33046DAD-BFA2-4917-A08B-1FB765B6F274,"VIREDA KOMMUN"
10777550,SE/036000008,3313205E-3F1E-4BD6-9990-CC4B062BD26A,"HÅLLNÄS KOMMUN"
10777562,SE/009209200,333188B0-6FCC-4069-9D20-E4CD27AA7582,"NORS KONTRAKT"
10777574,SE/300023301,335F003A-8B46-4BF9-B79F-EA6F28FF5A7A,"VÄSTRA GÖINGE DOMSAGA"
10777586,SE/188500007,8DFD2B34-E895-4B1F-9EE2-3EFD37A6EB1F,"LINDE KOMMUN"
10777598,SE/116000018,8E24263A-DAF8-45CC-B50B-146D310B31CB,"ANDRARUMS KOMMUN"
10777604,SE/038000015,8E621524-C86B-40A2-B3DC-421DFDD7D47B,"DALBY KOMMUN"
10777616,SE/166000005,8E7DA1E5-B9FD-4E78-987D-33926625E2F5,"SLÄDENE KOMMUN"
10777628,SE/200070301,8EB30853-09B7-469E-AD90-ED57297C60D6,"ÖLANDS DOMSAGA"
10777630,SE/240199007,8EC38177-DACB-4A32-AD32-BF1754424823,"UMEÅ SÖDRA FÖGDERI"
10777641,SE/200035301,8F199B6A-6B9F-4D96-A551-42EA2A4A9E10,"NORRA TJUSTS"
10777653,SE/110199000,8F2FE0F7-FE5B-4CB1-9078-E5754FC694F6,"HÄSSLEHOLMS FÖGDERI"
10777665,SE/050199004,8F51E8DF-8248-456C-B067-5CE5C225F8A1,"ÅKERBO BANKEKINDS OCH HANEKINDS FÖGDERI"
10777677,SE/138300027,8F7B0516-C613-4CB9-9B1F-13AF8C2B3F06,"VÄRÖ KOMMUN"
10777689,SE/088000004,8FA8F665-AFA0-409E-8AFA-72721B03B17E,"DÖRBY KOMMUN"
10777690,SE/060400000,9396A597-A0B0-11D3-9E53-009027B0FCE9,"ANEBY KOMMUN"
10777707,SE/060402000,9396A599-A0B0-11D3-9E53-009027B0FCE9,"BREDESTADS FÖRSAMLING"
10777719,SE/060405000,9396A59C-A0B0-11D3-9E53-009027B0FCE9,"FRINNARYDS FÖRSAMLING"
10777720,SE/060408000,9396A59F-A0B0-11D3-9E53-009027B0FCE9,"VIREDA FÖRSAMLING"
10777732,SE/061702000,9396A5A2-A0B0-11D3-9E53-009027B0FCE9,"ÅSENHÖGA FÖRSAMLING"
10777744,SE/061705000,9396A5A5-A0B0-11D3-9E53-009027B0FCE9,"GNOSJÖ FÖRSAMLING"
10777756,SE/066202000,9396A5A8-A0B0-11D3-9E53-009027B0FCE9,"VÅTHULTS FÖRSAMLING"
10777768,SE/066205000,9396A5AB-A0B0-11D3-9E53-009027B0FCE9,"STENGÅRDSHULTS FÖRSAMLING"
10777770,SE/066208000,9396A5AE-A0B0-11D3-9E53-009027B0FCE9,"NORRA HESTRA FÖRSAMLING"
10777781,SE/066211000,9396A5B1-A0B0-11D3-9E53-009027B0FCE9,"SANDVIKS FÖRSAMLING"
10777793,SE/066213000,9396A5B3-A0B0-11D3-9E53-009027B0FCE9,"SÖDRA HESTRA FÖRSAMLING"
10777800,SE/066216000,9396A5B6-A0B0-11D3-9E53-009027B0FCE9,"REFTELE FÖRSAMLING"
10777811,SE/066502000,9396A5B9-A0B0-11D3-9E53-009027B0FCE9,"BONDSTORPS FÖRSAMLING"
10777823,SE/066505000,9396A5BC-A0B0-11D3-9E53-009027B0FCE9,"ÅKERS FÖRSAMLING F LÄN"
10777835,SE/068001000,9396A5BF-A0B0-11D3-9E53-009027B0FCE9,"JÖNKÖPINGS SOFIA FÖRSAMLING"
10777847,SE/068004000,9396A5C2-A0B0-11D3-9E53-009027B0FCE9,"JÄRSTORPS FÖRSAMLING"
10777859,SE/068007000,9396A5C6-A0B0-11D3-9E53-009027B0FCE9,"GRÄNNA FÖRSAMLING"
10777860,SE/068007003,9396A5C9-A0B0-11D3-9E53-009027B0FCE9,"GRÄNNA LANDSFÖRSAMLING"
10777872,SE/068011000,9396A5CD-A0B0-11D3-9E53-009027B0FCE9,"ÖLMSTADS FÖRSAMLING"
10777884,SE/068013000,9396A5CF-A0B0-11D3-9E53-009027B0FCE9,"JÄRSNÄS FÖRSAMLING"
10777896,SE/068016000,9396A5D2-A0B0-11D3-9E53-009027B0FCE9,"BARNARPS FÖRSAMLING"
10777902,SE/068019000,9396A5D5-A0B0-11D3-9E53-009027B0FCE9,"MÅNSARPS FÖRSAMLING"
10777914,SE/068022000,9396A5D9-A0B0-11D3-9E53-009027B0FCE9,"MULSERYDS FÖRSAMLING"
10777926,SE/068200000,9396A5DC-A0B0-11D3-9E53-009027B0FCE9,"NÄSSJÖ KOMMUN"
10777938,SE/068204000,9396A5DE-A0B0-11D3-9E53-009027B0FCE9,"BRINGETOFTA FÖRSAMLING"
10777940,SE/068207000,9396A5E1-A0B0-11D3-9E53-009027B0FCE9,"FORSERUMS FÖRSAMLING"
10777951,SE/068210000,9396A5E4-A0B0-11D3-9E53-009027B0FCE9,"ALMESÅKRA FÖRSAMLING"
10777963,SE/068301000,9396A5E7-A0B0-11D3-9E53-009027B0FCE9,"VÄRNAMO FÖRSAMLING"
10777975,SE/068304000,9396A5EA-A0B0-11D3-9E53-009027B0FCE9,"KÄRDA FÖRSAMLING"
10777987,SE/068307000,9396A5ED-A0B0-11D3-9E53-009027B0FCE9,"TORSKINGE FÖRSAMLING"
10777999,SE/068310000,9396A5F0-A0B0-11D3-9E53-009027B0FCE9,"VOXTORPS FÖRSAMLING F LÄN"
10778001,SE/068313000,9396A5F3-A0B0-11D3-9E53-009027B0FCE9,"FRYELE FÖRSAMLING"
10778013,SE/068401000,9396A5F6-A0B0-11D3-9E53-009027B0FCE9,"SÄVSJÖ FÖRSAMLING"
10778025,SE/068402000,9396A5F9-A0B0-11D3-9E53-009027B0FCE9,"HJÄRTLANDA FÖRSAMLING"
10778037,SE/068405000,9396A5FC-A0B0-11D3-9E53-009027B0FCE9,"SKEPPERSTADS FÖRSAMLING"
10778049,SE/068408000,9396A5FF-A0B0-11D3-9E53-009027B0FCE9,"HULTSJÖ FÖRSAMLING"
10778050,SE/068503000,9396A602-A0B0-11D3-9E53-009027B0FCE9,"BÄCKSEDA FÖRSAMLING"
10778062,SE/068506000,9396A605-A0B0-11D3-9E53-009027B0FCE9,"BÄCKABY FÖRSAMLING"
10778074,SE/068509000,9396A608-A0B0-11D3-9E53-009027B0FCE9,"KORSBERGA FÖRSAMLING F LÄN"
10778086,SE/088016000,9396A6D9-A0B0-11D3-9E53-009027B0FCE9,"HELIGA KORSETS FÖRSAMLING"
10778098,SE/088100000,9396A6DC-A0B0-11D3-9E53-009027B0FCE9,"NYBRO KOMMUN"
10778104,SE/088102000,9396A6DE-A0B0-11D3-9E53-009027B0FCE9,"KRÅKSMÅLA FÖRSAMLING"
10778116,SE/088105000,9396A6E1-A0B0-11D3-9E53-009027B0FCE9,"MADESJÖ FÖRSAMLING"
10778128,SE/088108000,9396A6E6-A0B0-11D3-9E53-009027B0FCE9,"OSKARS FÖRSAMLING"
10778130,SE/088201000,9396A6E9-A0B0-11D3-9E53-009027B0FCE9,"OSKARSHAMNS FÖRSAMLING"
10778141,SE/088272000,9396A6ED-A0B0-11D3-9E53-009027B0FCE9,"MISTERHULTS FÖRSAMLING"
10778153,SE/088301000,9396A6EF-A0B0-11D3-9E53-009027B0FCE9,"VÄSTERVIKS FÖRSAMLING"
10778165,SE/088304000,9396A6F2-A0B0-11D3-9E53-009027B0FCE9,"VÄSTRUMS FÖRSAMLING"
10778177,SE/088307000,9396A6F6-A0B0-11D3-9E53-009027B0FCE9,"ÖVERUMS FÖRSAMLING"
10778189,SE/088310000,9396A6F9-A0B0-11D3-9E53-009027B0FCE9,"LOFTA FÖRSAMLING"
10778190,SE/088314000,9396A6FD-A0B0-11D3-9E53-009027B0FCE9,"HALLINGEBERGS FÖRSAMLING"
10778207,SE/088400000,9396A700-A0B0-11D3-9E53-009027B0FCE9,"VIMMERBY KOMMUN"
10778219,SE/088401001,9396A702-A0B0-11D3-9E53-009027B0FCE9,"VIMMERBY STADSFÖRSAMLING"
10778220,SE/088404000,9396A705-A0B0-11D3-9E53-009027B0FCE9,"PELARNE FÖRSAMLING"
10778232,SE/088407000,9396A708-A0B0-11D3-9E53-009027B0FCE9,"DJURSDALA FÖRSAMLING"
10778244,SE/088500000,9396A70B-A0B0-11D3-9E53-009027B0FCE9,"BORGHOLMS KOMMUN"
10778256,SE/088503000,9396A70E-A0B0-11D3-9E53-009027B0FCE9,"ALBÖKE FÖRSAMLING"
10778268,SE/088506000,9396A711-A0B0-11D3-9E53-009027B0FCE9,"BREDSÄTRA FÖRSAMLING"
10778270,SE/088508000,9396A713-A0B0-11D3-9E53-009027B0FCE9,"RÄPPLINGE FÖRSAMLING"
10778281,SE/088511000,9396A717-A0B0-11D3-9E53-009027B0FCE9,"LÅNGLÖTS FÖRSAMLING"
10778293,SE/088514000,9396A71A-A0B0-11D3-9E53-009027B0FCE9,"HÖGBY FÖRSAMLING H LÄN"
10778300,SE/098001000,9396A71F-A0B0-11D3-9E53-009027B0FCE9,"VISBY DOMKYRKOFÖRSAMLING"
10778311,SE/098001005,9396A724-A0B0-11D3-9E53-009027B0FCE9,"VISBY LANDSFÖRSAMLING"
10778323,SE/098004000,9396A727-A0B0-11D3-9E53-009027B0FCE9,"FÅRÖ FÖRSAMLING"
10778335,SE/098007000,9396A72A-A0B0-11D3-9E53-009027B0FCE9,"FLERINGE FÖRSAMLING"
10778347,SE/098010000,9396A72D-A0B0-11D3-9E53-009027B0FCE9,"LÄRBRO FÖRSAMLING"
10778359,SE/098013000,9396A730-A0B0-11D3-9E53-009027B0FCE9,"HEJNUMS FÖRSAMLING"
10778360,SE/098015000,9396A732-A0B0-11D3-9E53-009027B0FCE9,"STENKYRKA FÖRSAMLING I LÄN"
10778372,SE/098019000,9396A736-A0B0-11D3-9E53-009027B0FCE9,"BRO FÖRSAMLING I LÄN"
10778384,SE/098022000,9396A739-A0B0-11D3-9E53-009027B0FCE9,"EKEBY FÖRSAMLING I LÄN"
10778396,SE/098025000,9396A73C-A0B0-11D3-9E53-009027B0FCE9,"GOTHEMS FÖRSAMLING"
10778402,SE/098027000,9396A73E-A0B0-11D3-9E53-009027B0FCE9,"NORRLANDA FÖRSAMLING"
10778414,SE/098030000,9396A741-A0B0-11D3-9E53-009027B0FCE9,"BARLINGBO FÖRSAMLING"
10778426,SE/098033000,9396A744-A0B0-11D3-9E53-009027B0FCE9,"FOLLINGBO FÖRSAMLING"
10778438,SE/098036000,9396A747-A0B0-11D3-9E53-009027B0FCE9,"BJÖRKE FÖRSAMLING"
10778440,SE/200083302,63C18ABA-7171-4C64-85D8-E8F0CB101333,"OSKARSHAMNS DOMSAGA"
10778451,SE/048400019,63FF512A-0416-48F0-89EC-71A25337376C,"VÄSTERMO KOMMUN"
10778463,SE/048200009,641DA426-9EE3-43C2-9CDD-314608CA67B8,"MALMKÖPINGS KÖPING"
10778475,SE/008192200,646C18F6-58D1-452D-B926-09E45B6E931D,"LAHOLMS KONTRAKT"
10778487,SE/4080000001003,649F0915-F0F0-4600-A0E8-80268F0A1CE5,"1:A SÖDRA MÖRE INDELTA BÅTSMANSKOMPANI 08"
10778499,SE/011299005,64CEE015-8CC4-46E8-ADE4-3149F8393839,"VAXHOLMS FÖGDERI"
10778505,SE/060400002,6504BE60-1224-4A9E-B7E0-E7771498D4B7,"BÄLARYDS KOMMUN"
10778517,SE/120799000,652F9AF8-7CB4-402B-A0BB-524F3A5BBED6,"YSTADS FÖGDERI"
10778529,SE/080299001,657B3883-8043-4C05-AE39-79AC3B6353F1,"NORRA MÖRE STRANDA OCH HANDBÖRDS FÖGDERI"
10778530,SE/148200013,65B6FC54-80D0-4E78-ADA8-F7AB51F7FC0B,"SOLBERGA KOMMUN"
